# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; UTL11
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
UTL11;MSONDQ;GDP252;GDP274_3
0.059482117285205;0.000812282352564;0.001938118640548;0.004619901757511
0.001130626299337;0.135956764060125;0.007712921120549;0.004884293725561
-0.001958380013939;-0.106875447358475;0.005102393972055;0.00164201327526
-0.026588096225266;0.035965610699609;0.006328550663015;0.007444721205627
0.018980995480438;0.017315286188788;0.001522807503288;0.008140489542602
0.025400129970563;0.044329706211144;0.003866348920686;0.006512391634082
-0.032823448807179;0.007801127544413;0.002205104371644;0.006303661132989
-0.003418343492797;-0.003498443795691;0.001611802746987;0.004299848322503
-0.073343683930407;-0.054961758390233;0.002768740915069;0.001544605708083
-0.146978478403417;-0.010599882580966;0.002135885848767;0.001822913042873
-0.061484604957114;-0.064580468228502;0.001661244549041;-0.001447198140907
-0.057548731610781;0.014942778327343;0.003134610250274;0.002045558910705
-0.120631504041735;-0.002670076644068;-0.00102838948274;0.008488373711089
0.050634121096106;0.034759250770061;0.006941629008494;0.008210066376299
0.00592071795505;0.004165962956706;0.003391707620959;0.007611705606501
-0.010821078755692;-0.010889408964058;0.002956619762877;0.004258102222284
0.076626763938756;0.010101253810088;0.006249443779727;0.000793175904151
0.114278531038559;0.018594027714107;0.00504306380959;0.003882387320318
0.046845273276343;0.017065971803349;0.007287721622878;0.004439001989897
0.024353308221376;0.042841862298034;0.006031899850686;0.003687572185965
0.101180026876265;0.015377067901981;0.009295058786303;0.004355509789461
0.085720292757227;0.041345975985394;0.007366828506165;0.004258102222284
-0.005216465682769;0.028542475933119;-0.000217543929041;0.005023447392956
-0.00934935323471;0.02332295863794;0.001483254061644;0.005580062062536
0.033352740702842;0.044900716577798;-0.00123604505137;0.004772970791645
-0.067393560870042;0.01314932323208;-0.003579586468768;0.009058903747408
-0.036225619492056;-0.041788307959563;0.00165135618863;0.009796418184601
-0.044116479503172;0.038909128927708;0.00184912339685;0.014597219709725
-0.18611814383213;-0.140733949381137;-0.005992346409042;0.015501718547792
-0.308578645424417;-0.056337008709919;0.00350047958548;0.012593406899239
-0.0751623896941;-0.029419097481926;0.006733973439864;0.023433477589302
0.083980980777883;0.015964163067694;0.005962681327809;0.007486467305846
0.063604713050279;-0.02261522747927;0.00442998546411;0.010436525054618
0.089906109498734;0.019591285255869;0.008563320115892;0.006261915032771
0.03358945180062;0.022969093058605;0.003905902362329;0.008349220043694
0.025813271700231;0.044619232594236;0.004627752672329;0.007041175570182
0.029371289443273;-0.003763842980192;0.005883574444521;0.008780596412618
0.064225160772414;-0.000772070354911;0.005369379703151;0.0043694251562
0.093711130126413;0.038048592177962;0.002481978463151;0.006484560900602
0.015614110921938;0.011026129756074;0.004390432022466;0.010339117487441
0.001895159037514;0.020588542797628;0.006991070810549;0.006206253565813
-0.030973867682906;0.020049702029097;0.00267974567137;0.013289175236213
0.086102559126316;0.047932701200731;0.010135569421234;0.011619331227475
0.007014587872745;0.033938926017968;0.002116109127945;0.01038086358766
0.044006210358242;0.030335931028381;0.003955344164384;0.012704729833155
-0.017554847872688;0.074167008468647;0.00257097370685;0.01230118419771
-0.038160475421745;-0.066985145688067;-0.000187878847808;0.016754101554347
-0.036231500513117;-0.0016969463009;0.004884850043014;0.016573201786733
-0.024856135522248;0.004865651715847;0.001433812259589;0.025854751401973
-0.016296309365233;0.002396635060036;-0.000791068832877;0.043262875193076
-0.207067811113365;-0.095784978406157;-0.011134293822741;0.042386207088488
-0.094978490165461;0.015618339887891;0.005310049540686;0.022250671416445
0.123670521675972;-0.000522755969472;0.006565871312878;0.01884140656527
-0.023282962387931;0.0104229497913;0.002135885848767;0.009615518416988
-0.006452950361242;-0.013245832026443;0.000118660324932;0.009267634248501
-0.024585608553357;-0.026885741629872;0.001987560442603;0.005037362759695
-0.110277966460537;-0.063856652270772;-0.00380701875822;0.012774306666852
-0.09874969492203;0.021223892360526;0.00329282401685;0.009365041815677
-0.037807614157972;-0.071657779815186;0.001779904873973;0.000751429803933
-0.049096234088163;-0.028043847162241;0.003896014001918;0.003423180217915
-0.074743366943366;0.006546513217685;0.009245616984248;0.007333398271711
0.061900687197311;-0.025349643319582;0.005082617251234;0.011591500493996
0.084635244371126;0.044024095028994;0.010412443512741;0.00519043179383
0.109556071125067;0.014355683161628;0.009482937634111;0.009142395947845
0.091210225919425;0.033231194859297;0.008573208476303;0.005691384996452
0.090192809275549;0.056111821523071;0.004756301357672;-0.001127144705899
0.033129261902451;0.009176377864099;0.007979906851645;0.008029166608686
0.005489933162193;-0.014572827948947;0.004360766941234;0.002003812810487
-0.005682536602004;-0.011379995335409;0.007505265551919;0.004592071024032
-0.031238513630735;0.036279264281292;0.009690593202741;0.005301754727746
-0.022340528762604;-0.037348903418824;0.005329826261508;0.005872284764065
-0.025172240404379;0.0287757055195;0.01122328906644;0.004397255889679
-8.38045501462825e-05;0.005983545250561;0.001364593736713;-0.000250476601311
0.024894362159158;-0.015980247866755;0.00504306380959;0.003033549949209
-0.010937228921687;-0.037099589033383;0.006457099348357;0.003910218053797
0.009405222934804;-0.00299177262528;0.010679429243837;0.01337266743665
0.02697918412595;0.032949710875735;0.003985009245617;0.005844454030586
0.029558011862018;-0.020588542797628;0.000276874091507;0.020093789571824
0.031241454141268;0.05188956176965;0.008622650278357;0.009086734480887
0.035806596741326;0.00402119976516;0.007178949658357;0.013957112839709
0.079631965701885;0.032225894918009;0.001582137665754;0.013998858939927
0.010635826592216;0.055203030376143;0.010788201208358;0.013344836703171
0.033166018284093;-0.024135240990501;0.004716747916028;0.011925469295743
0.006092737821139;0.07652343153103;0.005537481830138;0.008947580813492
0.030497504976817;-0.020081871627218;0.007851358166302;0.019620667102681
0.000432255048121;0.015948078268632;0.002521531904795;0.006081015265157
-0.051207520649736;-0.007117523584337;0.003203828773151;0.006651545301476
-0.051594197784618;-0.037541921007552;0.006496652790001;0.012969121801205
-0.020104270503445;0.027513048793237;0.003154386971096;0.007041175570182
0.015449442332175;-0.003450189398509;0.005626477073836;0.030349414858829
8.82153159464938e-06;-0.050980770622723;0.002323764696576;0.016962832055439
-0.016732975179148;0.034855759564425;0.002877512879589;0.002588258213545
-0.081877045492639;0.023314916238408;-0.005033175449179;0.007249906071275
-0.097664646535934;-0.064379408240242;-0.002966508123288;0.016155740784548
0.001826057040023;-0.106143589001214;0.00607145329233;0.004202440755326
0.044931000920381;0.095406985628231;0.003035726646165;0.017867330893506
-0.000294051053145;-0.043766738244023;-0.00061307834548;0.016086163950851
-0.013788053881915;0.029949895850925;0.011599046762056;0.000166984400874
0.045721998253337;0.049050594735445;0.004113557930959;0.004466832723377
0.008703911173061;-0.03477533556912;0.007159172937535;0.000236561234571
-0.000139674250245;0.011733860914742;0.00844465979096;0.001544605708083
0.018497281498015;-0.011339783337757;0.002630303869316;-0.000640106870017
-0.003090476568543;0.032129386123645;0.006536206231645;0.006150592098855
-0.002958153594629;0.007495516362263;0.008128232257809;0.003478841684873
0.039996824248626;0.010382737793647;0.006704308358631;0.000848837371109
0.019000108798891;0.003804054977844;0.008414994709727;0.006874191169308
0.050004851842377;0.036753765853579;0.005527593469727;0.006192338199073
0.014606986064922;0.016181307855012;0.005537481830138;0.009879910385038
0.045255927334102;0.026950080826116;0.007782139643426;0.001015821771983
0.006945485875259;0.013639909603428;0.001245933411781;0.002588258213545
-0.036651993519116;0.011814284910047;0.006516429510823;-0.006261915032771
-0.015925805038272;0.024842972149169;0.006921852287672;0.006442814800384
-0.012154600281698;0.05710907906483;0.005468263307261;0.003464926318133
-0.035787483422873;-0.018055186945576;0.00710973113548;0.002769157981159
0.020560049635817;-0.012353125678578;0.00885997092822;-0.009239803515022
0.008997962226201;0.013865096790279;0.005240831017809;-0.00737514437193
-0.008258423827543;0.004439404540739;0.006892187206439;-0.002268204778537
0.020401262067119;0.040413057639878;0.009018184694796;0.00027830733479
0.001736371468816;0.027810617575858;0.003925679083151;-0.00954594158329
0.022180270938642;0.076249989947002;0.013912923098221;0.002017728177226
0.019463239207588;0.052725971320802;0.008909412730275;-0.005260008627527
-0.025980880800523;-0.064701104221456;0.009601597959042;0.002630004313764
-0.052770401997195;0.028317288746271;0.013972253260687;-0.004856462992082
-0.040823107707959;-0.000731858357259;0.010798089568769;-0.005232177894049
0.003488915745552;-0.044241239816313;0.012202236747125;-0.004828632258603
-0.010813727479366;0.034968353157847;0.00916651010096;-0.012231607364012
-0.013217594838818;-0.002034727081171;0.014437006200002;0.00464773249099
-0.01409092646665;0.076105226755454;0.009838918608905;-0.011967215395962
0.03521114335871;-0.009441777048599;0.011747372168221;-0.002810904081377
-0.000965957709577;-0.008790342686643;0.015326958636988;-0.002156881844621
-0.004598958471171;0.080914581674587;0.006170336896439;-0.002852650181596
-0.046939369613352;-0.003176747814476;0.009482937634111;-0.004675563224469
-0.064183993624975;-0.040573905630485;0.008365552907672;0.007458636572367
-0.094161028237723;-0.071891009401566;0.004123446291371;0.006442814800384
-0.077288378808326;-0.07826058982958;0.002521531904795;-0.003784979753142
-0.076021018769282;-0.080118384121087;0.004439873824521;-0.002282120145276
-0.055644751041673;-0.050522353849495;0.017176082033838;-0.001294129106773
0.013211713817752;-0.029193910295076;0.003619139910412;-0.001252383006554
0.03556106411195;0.015369025502449;0.006051676571508;-0.004118948554889
0.022139103791203;0.037694726598627;0.005824244282056;-0.00681852970235
-0.005845734936503;-0.036013865096789;0.003668581712466;-0.001057567872201
0.021880338864435;-0.005267771692364;0.005389156423973;-0.012217691997273
-0.013608682739496;0.016486919037166;0.009443384192467;-0.006735037501913
0.021123157402588;0.010061041812435;0.015198409951646;0.00300571921573
0.040065926246112;0.021344528353478;0.006081341652741;-0.005886200130804
0.023690223096535;-0.025800017693278;0.011856144132741;0.00683244506909
0.027014470252326;0.019422394865732;0.006654866556576;0.008975411546971
0.030437224510922;0.051286381804876;0.009542267796577;-0.011577585127256
0.04025558917539;-0.004149878157647;0.011559493320412;-0.006178422832334
0.044479632553807;0.003586910190523;0.004874961682603;-0.000932329571546
0.005204703640646;0.123844910367457;0.010105904340002;-0.001224552273075
-0.009278780981956;-0.045125903764646;0.010521215477262;0.010728747756147
0.041555294830287;0.156883087638027;0.003935567443562;-0.002129051111142
0.016062538777984;-0.069100296764543;0.012103353143015;-0.003840641220099
-0.002752317857426;0.008669706693691;0.0080293486537;0.011118378024853
0.000333747945319;0.045117861365117;0.00648676442959;0.005246093260788
-0.021918565501345;-0.006441962023789;0.010798089568768;0.001614182541781
-0.002123048603697;-0.049710071496933;0.011332061030961;0.007778690007375
0.007933497413822;0.073314514118433;0.005883574444521;-0.002031643543966
0.000224949055655;-0.012320956080457;0.006051676571508;-0.001614182541781
-0.019108907688555;0.002163405473658;0.00288740124;0.005232177894049
-0.028217139059682;-0.027159183213905;0.002620415508904;0.016712355454128
-0.061155267777592;-0.03181573254196;0.00370813515411;0.018089976761338
-0.090420698841733;-0.055323666369098;-0.01184625577233;0.008502289077829
